"Source title";"CiteScore";"Highest percentile";"2020-23 Citations";"2020-23 Documents";"% Cited";"SNIP";"SJR";"Publisher"
"Atalanta";0,3;"59.0%
448/1106
Literature and Literary Theory";20;71;17;0,725;0,252;"Departamento de Literatura Espanola e Hispanoamericana"
"Politics of Citizenship and Migration";0,2;"13.0%
890/1025
Law";20;106;11;"N/A";"N/A";"Springer Nature"
"Asian-European Music Research Journal";0,3;"45.0%
46/83
Museology";20;76;16;0,478;0,124;"Logos Verlag Berlin GmbH"
"Symposion";0,4;"44.0%
445/806
Philosophy";20;56;27;0,556;0,149;"Gheorghe Zane Institute for Economic and Social Research, Romanian Academy, Iasi Branch"
"Historia Ecclesiastica";0,1;"22.0%
1368/1760
History";20;143;8;0,015;0,12;"University of Presov"
"Language and Psychoanalysis";1,1;"67.0%
385/1167
Linguistics and Language";20;19;37;1,164;0,137;"University of Edinburgh"
"Arab Media and Society";0,3;"61.0%
420/1106
Literature and Literary Theory";20;66;14;0,152;0,11;"American University in Cairo"
"Advances in Fixed Point Theory";0,2;"5.0%
123/130
Control and Optimization";20;82;16;0,091;0,108;"SCIK Publishing Corporation"
"Australian Journal of Herbal and Naturopathic Medicine";0,5;"50.0%
5/9
Pharmacology (nursing)";20;41;27;0,145;0,137;"Naturopaths and Herbalists Association of Australia"
"International Journal of Cuban Studies";0,4;"41.0%
766/1304
Cultural Studies";20;55;24;1,158;0,17;"Pluto Journals"
"Japanese Journal of Health Physics";0,2;"5.0%
316/333
Radiology, Nuclear Medicine and Imaging";20;89;17;0,502;0,166;"Japan Health Physics Society"
"Imago - Revista de Emblematica y Cultura Visual";0,6;"74.0%
173/667
Visual Arts and Performing Arts";20;35;23;0,595;0,132;"University of Valencia"
"Polish Journal of Aesthetics";0,2;"31.0%
550/806
Philosophy";20;82;20;0,254;0,127;"Jagiellonian University - Institute of Philosophy"
"Przeglad Rusycystyczny";0,1;"23.0%
845/1106
Literature and Literary Theory";20;224;8;0,185;0,133;"Polskie Towarzystwo Rusycystyczne"
"Ensayos Sobre Politica Economica";1,5;"58.0%
291/706
Political Science and International Relations";20;13;54;0,936;0,201;"Banco de la Republica Colombia"
"Revista de Geomorfologie";1,2;"28.0%
128/179
Earth-Surface Processes";20;17;47;0,393;0,164;"Romanian Association of Geomorphologists"
"Modulo Arquitectura CUC";0,4;"58.0%
280/667
Visual Arts and Performing Arts";20;57;23;0,418;0,125;"Universidad de la Costa"
"Jordan Journal for History and Archaeology";0,2;"32.0%
1193/1760
History";20;97;19;0,106;0,157;"Deanship of Academic Research, The University of Jordan"
"Ecological Studies";1,2;"37.0%
122/193
Agricultural and Biological Sciences (miscellaneous)";20;17;59;0,571;"N/A";"Springer Nature"
"Historia Scholastica";0,3;"44.0%
985/1760
History";20;68;15;0,46;0,178;"Comenius National Pedagogical Library"
"Journal of Management and Business Research";0,3;"6.0%
415/443
Business and International Management";20;73;19;0,052;0,117;"Chinese Management Association"
"Indian Journal of Law and Justice";0,1;"7.0%
951/1025
Law";20;167;6;0,024;0,11;"Department of Law, University of North Bengal"
"Human Research in Rehabilitation";0,2;"5.0%
1458/1543
Education";20;93;13;0,072;0,123;"Institute for Human Rehabilitation"
"Mathematical Physics Studies";0,5;"8.0%
78/85
Mathematical Physics";20;38;13;"N/A";"N/A";"Springer Nature"
"L'Homme (France)";0,2;"29.0%
392/552
Arts and Humanities (miscellaneous)";20;84;17;0,217;0,103;"Editions de l'Ecole des Hautes Etudes en Sciences Sociales"
"Queueing Models and Service Management";1,1;"23.0%
129/168
Statistics, Probability and Uncertainty";20;18;56;0,613;0,16;"Kaoyian Press"
"Asian Journal of Human Services";0,3;"10.0%
540/604
Social Sciences (miscellaneous)";20;72;21;0,321;0,191;"Asian Society of Human Services"
"Pamietnik Teatralny";0,1;"33.0%
736/1106
Literature and Literary Theory";20;148;11;0,415;0,121;"Institute of Art, Polish Academy of Sciences"
"International Perspectives on Geographical Education";0,3;"7.0%
1422/1543
Education";20;63;17;"N/A";"N/A";"Springer Nature"
"Materials and Energy";0,2;"7.0%
119/128
Fuel Technology";20;115;10;0;0,133;"World Scientific"
"Turkiye Klinikleri Pediatri";0,2;"8.0%
304/330
Pediatrics, Perinatology and Child Health";20;112;13;0,067;0,115;"Ortadogu Reklam Tanitim Yayincilik Turizm Egitim Insaat Sanayi ve Ticaret A.S."
"Epitheorese Klinikes Farmakologias kai Farmakokinetikes";0,3;"9.0%
248/272
Pharmacology (medical)";20;63;17;0,173;0,138;"PHARMAKON-Press"
"Journal of Applied Bioanalysis";1;"40.0%
25/41
Medical Laboratory Technology";20;20;40;0,287;0,134;"Betasciencepress Publishing"
"Lecture Notes Series, Institute for Mathematical Sciences";0,6;"13.0%
344/399
General Mathematics";20;33;39;0,566;0,179;"World Scientific"
"Concepts in Magnetic Resonance Part A: Bridging Education and Research";0,9;"3.0%
74/76
Spectroscopy";20;23;35;0,209;0,126;"John Wiley & Sons"
"Ukrainian Therapeutical Journal";0,1;"15.0%
48/56
Family Practice";20;136;12;"N/A";"N/A";"INPOL LTM"
"Heteroatom Chemistry";1,2;"21.0%
319/408
General Chemistry";20;17;47;0,407;0,167;"John Wiley & Sons"
"Mediterranea";0,4;"67.0%
55/170
Classics";20;48;25;0,375;0,106;"UCOPress. Editorial Universidad de Cordoba"
"Indonesian Journal of Medical Laboratory Science and Technology";0,3;"12.0%
55/62
Histology";20;59;24;0,233;"N/A";"Universitas Nahdlatul Ulama Surabaya"
"Revista Brasileira de Historia da Ciencia";0,2;"29.0%
1239/1760
History";20;107;13;0,744;"N/A";"Sociedade Brasileira de Historia da Ciencia"
"Australasian Journal of Plastic Surgery";0,3;"11.0%
488/551
Surgery";20;63;21;0,191;0,133;"Australian Society of Plastic Surgeons"
"Fornvannen";0,3;"49.0%
876/1760
History";20;60;22;0,133;0,115;"Royal Swedish Academy of Letters, History and Antiquities"
"Archiv fur Rechts- und Sozialphilosophie";0,2;"20.0%
642/806
Philosophy";20;122;10;0,159;0,117;"Franz Steiner Verlag"
"Clinics in Shoulder and Elbow";0,3;"6.0%
300/321
Orthopedics and Sports Medicine";20;58;31;"N/A";"N/A";"Korean Shoulder and Elbow Society"
"Cuadernos de Politica Criminal";0,3;"20.0%
810/1025
Law";20;70;19;"N/A";"N/A";"Dykinson Bookstore"
"Actualidad Civil";0,1;"6.0%
963/1025
Law";20;201;7;0,2;"N/A";"Karnov Group"
"Moderna Sprak";0,2;"22.0%
843/1088
Language and Linguistics";20;108;9;0,311;0,114;"Foreningen Tidskriften Moderna sprak"
"ASEAN Journal of Scientific and Technological Reports";0,2;"3.0%
75/77
Chemical Engineering (miscellaneous)";20;96;16;0,102;"N/A";"Thaksin University"
"Ergebnisse der Mathematik und ihrer Grenzgebiete";0,2;"2.0%
391/399
General Mathematics";21;110;6;"N/A";"N/A";"Springer Nature"
"Zeitschrift fur Bibliothekswesen und Bibliographie";0,2;"10.0%
251/280
Library and Information Sciences";21;136;13;0,361;0,115;"Vittorio Klostermann"
"Slavia";0,2;"44.0%
610/1106
Literature and Literary Theory";21;112;13;0,448;0,123;"Akademie Ved Ceske Republiky"
"eb - Elektrische Bahnen";0,2;"4.0%
758/797
Electrical and Electronic Engineering";21;119;13;0,045;0,1;"Vulkan-Verlag GmbH"
"Asia Pacific Journal on Human Rights and the Law";0,5;"31.0%
706/1025
Law";21;46;20;0,645;0,109;"Brill"
"Journal of Political and Military Sociology";0,8;"36.0%
936/1466
Sociology and Political Science";21;28;46;0,441;0,201;"Journal of Political and Military Sociology"
"Asian Journal of Legal Education";0,3;"25.0%
767/1025
Law";21;61;21;"N/A";0,119;"SAGE"
"Tamkang Journal of International Affairs";0,3;"18.0%
578/706
Political Science and International Relations";21;61;21;0,346;0,14;"Tamkang University"
"Chemistry World";0,1;"3.0%
395/408
General Chemistry";21;207;8;0;0,101;"Royal Society of Chemistry"
"International Journal for the History of Engineering and Technology";0,6;"25.0%
448/604
Social Sciences (miscellaneous)";21;37;30;0;0,109;"Taylor & Francis"
"Therapeutic Communities";0,5;"31.0%
54/78
Health Professions (miscellaneous)";21;44;32;0,02;0,114;"Emerald Publishing"
"Advances in Taxation";0,8;"20.0%
151/189
Business, Management and Accounting (miscellaneous)";21;27;30;0,669;0,137;"Emerald Publishing"
"History of Oriental Studies";0,4;"53.0%
820/1760
History";21;57;28;0;"N/A";"Brill"
"KronoScope";0,6;"61.0%
307/806
Philosophy";21;34;15;0,25;0,146;"Brill"
"Vigiliae Christianae";0,2;"37.0%
1106/1760
History";21;88;15;0,721;0,112;"Brill"
"Brill's Studies in Indo-European Languages and Linguistics";0,6;"58.0%
457/1088
Language and Linguistics";21;33;27;0;0,133;"Brill"
"Explorations in Medieval Culture";0,2;"24.0%
1335/1760
History";21;136;11;0;0,116;"Brill"
"At the Interface: Probing the Boundaries";0,2;"8.0%
253/275
General Social Sciences";21;135;12;"N/A";"N/A";"Brill"
"Historical Studies in Industrial Relations";0,5;"65.0%
609/1760
History";21;40;40;0,436;0,112;"Liverpool University Press"
"Contemporary Ob/Gyn";0,1;"4.0%
200/209
Obstetrics and Gynecology";21;161;9;0,015;0,126;"Advanstar Communications Inc."
"Hattoria";0,9;"14.0%
440/516
Plant Science";21;23;35;0,395;0,195;"Hattori Botanical Laboratory/Hattori Shokubutsu Kenkyujo"
"Studia Romanica Posnaniensia";0,1;"34.0%
723/1106
Literature and Literary Theory";21;148;10;0,365;0,153;"Adam Mickiewicz University"
"Proceedings of the Royal Society of Victoria";0,5;"12.0%
282/321
Geology";21;39;31;0,313;0,145;"Royal Society of Victoria"
"Studies in Applied Electromagnetics and Mechanics";0,4;"9.0%
606/672
Mechanical Engineering";21;49;31;0,02;0,119;"IOS Press"
"Bangladesh Journal of Obstetrics and Gynecology";0,2;"8.0%
191/209
Obstetrics and Gynecology";21;108;12;0,129;0,107;"Obstetrical and Gynaecological Society of Bangladesh"
"Harvard International Law Journal";1,9;"74.0%
264/1025
Law";21;11;64;2,048;0,201;"Harvard University"
"Comparative and Continental Philosophy";0,3;"34.0%
530/806
Philosophy";21;80;21;0,443;0,107;"Taylor & Francis"
"Bulletin of the Kanagawa Prefectural Museum, Natural Science";0,7;"16.0%
186/221
General Agricultural and Biological Sciences";21;29;28;0,154;0,124;"Kanagawa Prefectural Museum of Natural History"
"Annals of Internal Medicine Clinical Cases";0,1;"2.0%
164/167
Internal Medicine";21;326;5;"N/A";"N/A";"American College of Physicians"
"Partial Answers";0,3;"66.0%
366/1106
Literature and Literary Theory";21;62;23;1,072;0,13;"Johns Hopkins University Press"
"Women, Gender, and Families of Color";0,6;"71.0%
510/1760
History";21;34;38;0,473;0,113;"University of Illinois Press"
"Process Studies";0,4;"60.0%
252/644
Religious Studies";21;48;33;0,611;"N/A";"University of Illinois Press"
"International Journal of Nano and Biomaterials";1,2;"17.0%
185/224
Atomic and Molecular Physics, and Optics";21;18;50;0,662;0,154;"Inderscience Publishers"
"Classical World";0,3;"50.0%
84/170
Classics";21;77;22;0,482;0,103;"Johns Hopkins University Press"
"Irish Journal of Earth Sciences";0,9;"22.0%
152/195
General Earth and Planetary Sciences";21;24;42;0,533;0,172;"Royal Irish Academy"
"Paragraph";0,3;"55.0%
487/1106
Literature and Literary Theory";21;81;20;0,618;0,116;"Edinburgh University Press"
"Afghanistan";0,5;"82.0%
193/1106
Literature and Literary Theory";21;39;38;1,151;0,116;"Edinburgh University Press"
"International Journal of Chinese Linguistics";0,6;"53.0%
501/1088
Language and Linguistics";21;38;29;0,574;0,166;"John Benjamins Publishing Company"
"Synthesis Philosophica";0,2;"30.0%
562/806
Philosophy";21;93;12;0,307;0,106;"Croatian Philosophical Society"
"Journal of Spiritual Formation and Soul Care";0,4;"56.0%
277/644
Religious Studies";21;52;25;0,089;0,14;"SAGE"
"American Journal of Legal History";0,3;"46.0%
935/1760
History";21;67;22;0,53;0,12;"Oxford University Press"
"Jordan Medical Journal";0,2;"10.0%
570/636
General Medicine";21;110;11;0,063;0,135;"The University of Jordan"
"Annales de la Fondation Louis de Broglie";0,8;"15.0%
205/243
General Physics and Astronomy";21;28;39;0,973;0,162;"Fondation Louis de Broglie"
"Lidil";0,2;"27.0%
788/1088
Language and Linguistics";21;90;16;0,401;0,129;"Revues.org"
"Muttersprache";0,2;"24.0%
819/1088
Language and Linguistics";21;102;15;0,584;0,138;"Gesellschaft für deutsche Sprache e.V."
"Curriculum and Teaching";0,5;"13.0%
1331/1543
Education";21;43;35;0,449;0,139;"James Nicholas Publishers, Pty. Ltd"
"Annals of Corporate Governance";1,9;"74.0%
264/1025
Law";21;11;64;0,327;0,248;"Now Publishers Inc"
"Estudos de Literatura Brasileira Contemporanea";0,2;"40.0%
659/1106
Literature and Literary Theory";21;122;10;0,567;0,114;"Universidade de Brasilia"
"Signos Historicos";0,3;"48.0%
905/1760
History";21;65;18;0,605;0,101;"Universidad Autonoma Metropolitana"
"Studia Theologica - Nordic Journal of Theology";0,5;"66.0%
213/644
Religious Studies";21;40;30;0,66;0,181;"Taylor & Francis"
"Film Fashion and Consumption";0,4;"64.0%
236/667
Visual Arts and Performing Arts";21;49;37;0,058;0,111;"Intellect Publishers"
"Anthropology of the Middle East";0,4;"25.0%
376/502
Anthropology";21;56;21;0,05;0,109;"Berghahn"
"Aut Aut";0,1;"10.0%
1166/1304
Cultural Studies";21;224;8;0,173;0,104;"La Nuova Italia Editrice S.p.A"
"Zbornik Instituta za Pedagoska Istrazivanja";0,5;"12.0%
1342/1543
Education";21;44;32;0,365;0,256;"Institute for Educational Research"
"Journal of Map and Geography Libraries";0,6;"33.0%
188/280
Library and Information Sciences";21;35;40;0,198;0,12;"Taylor & Francis"
"Con A de Animacion";0,4;"60.0%
263/667
Visual Arts and Performing Arts";21;55;25;0,896;0,119;"Universidad Politecnica de Valencia"
"Catholic University Law Review";0,2;"37.0%
401/644
Religious Studies";21;85;14;0,32;0,124;"Catholic University of America Press"
"Journal of Indian Council of Philosophical Research";0,2;"28.0%
579/806
Philosophy";21;100;14;0,317;0,102;"Springer Nature"
"Carrefours de l'Education";0,2;"4.0%
1470/1543
Education";21;107;15;0,336;0,121;"Universite de Picardie (Jules Verne)"
"Medioevo Romanzo";0,2;"48.0%
575/1106
Literature and Literary Theory";21;101;13;0,391;0,105;"Gaetano Macchiaroli Editore"
"Multicultural Shakespeare";0,3;"62.0%
419/1106
Literature and Literary Theory";21;69;20;0,159;0,103;"Lodz University Press"
"Politologija";0,3;"15.0%
598/706
Political Science and International Relations";21;72;22;0,148;0,114;"Polibijaus Fondas"
"Revue des Mondes Musulmans et de la Mediterranee";0,1;"17.0%
1449/1760
History";21;194;9;0,156;0,104;"Edisud Publishers"
"Phuket Marine Biological Center Research Bulletin";0,6;"9.0%
132/145
Oceanography";21;34;32;0,178;0,171;"Phuket Marine Biological Center"
"International Journal of Interdisciplinary Civic and Political Studies";0,5;"22.0%
1141/1466
Sociology and Political Science";21;46;20;0,249;0,119;"Common Ground Research Networks"
"Renaissance and Reformation";0,2;"38.0%
675/1106
Literature and Literary Theory";21;128;11;0,12;0,104;"Centre for Reformation and Renaissance Studies"
"Phainomena";0,2;"25.0%
598/806
Philosophy";21;106;15;0,471;0,143;"Zalozba Nova Revija"
"Psihoterapija";0,4;"11.0%
276/311
Clinical Psychology";21;47;26;0,641;0,185;"Klinika za Psiholosku Medicinu"
"Ons Geestelijk Erf";0,4;"59.0%
261/644
Religious Studies";21;49;24;0,5;0,101;"Peeters Publishers"
"Option/Bio";0;"1.0%
626/636
General Medicine";21;982;2;0;0,1;"Elsevier"
"Wacana Seni";0,7;"79.0%
138/667
Visual Arts and Performing Arts";21;32;28;0,494;0,143;"Penerbit Universiti Sains Malaysia"
"Estudis Romanics";0,2;"23.0%
828/1088
Language and Linguistics";21;106;13;1,021;0,107;"Institut d'Estudis Catalans"
"Annali di Storia dell'Esegesi";0,2;"38.0%
1083/1760
History";21;85;20;0,583;0,114;"Centro Editoriale Dehoniano"
"Codrul Cosminului";0,3;"42.0%
1012/1760
History";21;75;16;0,644;0,146;"Stefan cel Mare University of Suceava"
"Southern African Humanities";0,6;"71.0%
495/1760
History";21;33;33;0,61;0,274;"KwaZulu-Natal Museum"
"Magnetic Resonance in Solids";0,9;"23.0%
67/87
Nuclear and High Energy Physics";21;23;48;0,212;0,142;"Department of Theoretical Physics, Physics Faculty, Kazan State University"
"Journal of Excipients and Food Chemicals";0,8;"26.0%
134/183
Pharmaceutical Science";21;26;50;0,2;0,128;"IPEC-Americas"
"Medical Journal of Tabriz University of Medical Sciences";0,1;"6.0%
595/636
General Medicine";21;161;11;0,05;0,121;"Tabriz University of Medical Sciences"
"Suomen Antropologi";0,4;"24.0%
380/502
Anthropology";21;58;26;0,312;0,137;"Finnish Anthropological Society"
"Online Journal of Analytic Combinatorics";0,8;"21.0%
72/92
Discrete Mathematics and Combinatorics";21;28;46;0,592;0,134;"Department of Computer Science, University of Auckland"
"Global Power Shift";0,2;"9.0%
642/706
Political Science and International Relations";21;115;14;"N/A";"N/A";"Springer Nature"
"Quiroga";0,2;"44.0%
367/667
Visual Arts and Performing Arts";21;87;18;0,323;0,13;"Universidad de Granada, Departamento de Historia del Arte"
"Journal of Integrated OMICS";1,1;"10.0%
392/438
Biochemistry";21;19;58;0,406;0,114;"Proteomass Scientific Society"
"SpringerBriefs in Architectural Design and Technology";0,3;"27.0%
137/189
Architecture";21;68;21;"N/A";"N/A";"Springer Nature"
"Quaderns de Filosofia";0,4;"43.0%
453/806
Philosophy";21;60;23;0,615;0,101;"Societat de Filosofia del Pais Valencia"
"Revista Portuguesa de Historia";0,4;"56.0%
760/1760
History";21;51;18;2,646;0,141;"Universidade de Coimbra, Instituto de Historia Economica e social"
"Journal of Camelid Science";1;"38.0%
22/35
Veterinary (miscellaneous)";21;22;45;0,176;0,127;"International society of Camelid Research and Development"
"Diacovensia";0,2;"27.0%
466/644
Religious Studies";21;112;13;0,287;0,138;"Strossmayer University of Osijek, Catholic Faculty of Theology in Djakovo"
"Revista Arheologica";0,3;"36.0%
262/413
Archeology (arts and humanities)";21;62;18;0,397;0,288;"Institute of Cultural Heritage of the Academy of Sciences of Moldova"
"V.F. Snegirev Archives of Obstetrics and Gynecology";0,2;"8.0%
192/209
Obstetrics and Gynecology";21;118;14;0,115;0,121;"Eco-Vector LLC"
"Civilistica.com";0,1;"8.0%
940/1025
Law";21;157;11;0,199;0,115;"Revista Civilistica"
"Acta Turistica";0,8;"29.0%
172/242
Economics, Econometrics and Finance (miscellaneous)";21;28;29;0,127;0,146;"University of Zagreb Faculty of Economics and Business"
"Literatura: Teoria, Historia, Critica";0,2;"49.0%
556/1106
Literature and Literary Theory";21;96;15;0,552;0,163;"Universidad Nacional de Colombia"
"Cracow Indological Studies";0,3;"63.0%
406/1106
Literature and Literary Theory";21;67;27;0,973;0,126;"Ksiegarnia Akademicka Publishing Ltd"
"Clinical Medicine of China";0,1;"3.0%
612/636
General Medicine";21;287;6;0,006;0,104;"Chinese Medical Journals Publishing House Co.Ltd"
"Slavica Slovaca";0,1;"19.0%
1405/1760
History";21;168;10;0,1;0,112;"Jan Stanislav Institute of Slavistics, Slovak Committee of Slavists"
"Political Economy of Communication";0,6;"30.0%
489/706
Political Science and International Relations";21;33;39;0,503;0,175;"International Association of Media Communication Research"
"Agricultural Biotechnology Journal";0,4;"5.0%
383/406
Agronomy and Crop Science";21;52;6;"N/A";"N/A";"Shahid Bahonar University of Kerman"
"Revista Justicia y Derecho";0,3;"19.0%
820/1025
Law";21;77;14;0,704;0,121;"Universidad Autonoma de Chile"
"Kyiv-Mohyla Humanities Journal";0,5;"78.0%
240/1106
Literature and Literary Theory";21;45;16;0,134;0,108;"National University of Kyiv-Mohyla Academy"
"Cuestiones Teologicas";0,3;"44.0%
355/644
Religious Studies";21;71;21;0,74;0,262;"Universidad Pontificia Bolivariana"
"Revista Mexicana de Oftalmologia";0,1;"4.0%
131/137
Ophthalmology";21;158;8;0,016;0,103;"Permanyer Publications"
"Revista de Defesa da Concorrencia";0,3;"22.0%
795/1025
Law";21;69;19;0,477;0,185;"Administrative Council for Economic Defense (CADE)"
"Energy Environment Efficiency Resources Globalization";0,1;"5.0%
121/128
Fuel Technology";21;146;12;0,252;0,151;"General Association of the Engineers in Romania (AGIR)"
"Mathematics Student";0,2;"4.0%
1474/1543
Education";21;117;14;0,528;0,14;"The Indian Mathematical Society"
"PASIPHAE";0,4;"63.0%
63/170
Classics";21;55;24;0,133;"N/A";"Fabrizio Serra Editore srl"
"Journal of Applied Cosmetology";0,4;"16.0%
119/142
Dermatology";21;55;20;0,186;0,158;"World Health Academy and Publishing House"
"Law and Visual Jurisprudence";0,2;"10.0%
913/1025
Law";21;131;11;"N/A";"N/A";"Springer Nature"
"Mongolian Geoscientist";0,7;"19.0%
35/43
Economic Geology";21;31;29;0,177;0,179;"Mongolian University of Science and Technology"
"Journal of African Films and Diaspora Studies";0,3;"48.0%
345/667
Visual Arts and Performing Arts";21;80;15;0,198;0,158;"Adonis and Abbey Publishers Ltd"
"Cahiers de Psychologie Clinique";0,2;"5.0%
293/311
Clinical Psychology";21;113;12;0,156;0,103;"De Boeck"
"Creative Arts in Education and Therapy";0,4;"63.0%
242/667
Visual Arts and Performing Arts";21;50;24;0,177;0,217;"Inspirees Publishing"
"Relations Industrielles";0,4;"5.0%
217/230
Organizational Behavior and Human Resource Management";21;52;35;0,166;0,173;"Laval University, Department of Industrial Relations"
"Christianity in the Middle East";0,2;"25.0%
480/644
Religious Studies";21;121;14;0,526;0,138;"Evgenii Palamarenko"
"Korean Journal of Community Nutrition";0,3;"12.0%
349/398
Medicine (miscellaneous)";21;63;25;0,18;"N/A";"Korean Society of Community Nutrition"
"Nauchnyi Dialog";0,1;"19.0%
888/1106
Literature and Literary Theory";21;268;7;"N/A";"N/A";"Tsentr Nauchnykh i Obrazovatelnykh Proektov"
"Journal of Sustainable Development Law and Policy";0,3;"22.0%
791/1025
Law";21;68;24;0,007;"N/A";"Institute for Oil, Gas, Environment, Energy and Sustainable Development, Afe Babalola University"
"Die Kuste";0,9;"23.0%
81/105
Ocean Engineering";21;23;26;0,5;0,155;"German Coastal Engineering Research Council (KFKI)"
"Acta Onomastica";0,2;"23.0%
831/1088
Language and Linguistics";22;112;14;0,289;0,219;"Czech Academy of Sciences"
"AgriScientia";0,3;"4.0%
152/159
Soil Science";22;70;19;0,204;0,139;"Universidad Nacional de Cordoba"
"Best Practice Onkologie";0,2;"5.0%
382/404
Oncology";22;136;13;0,098;0,113;"Springer Nature"
"Sociologia e Ricerca Sociale";0,2;"10.0%
247/275
General Social Sciences";22;102;18;0,115;0,103;"Franco Angeli Edizioni"
"Rivista di Storia della Filosofia";0,1;"17.0%
662/806
Philosophy";22;152;11;0,306;0,1;"Franco Angeli Edizioni"
"Linguistics of the Tibeto-Burman Area";0,5;"49.0%
552/1088
Language and Linguistics";22;46;30;0,692;0,246;"La Trobe University"
"Epoche";0,3;"37.0%
505/806
Philosophy";22;77;21;0,596;0,135;"Philosophy Documentation Center"
"Bulletin of the Geological Survey of Finland";2,4;"53.0%
150/321
Geology";22;9;67;0,613;0,245;"Geological Survey of Finland"
"Transactions of the Institute of Indian Geographers";0,3;"11.0%
93/105
Ocean Engineering";22;88;19;0,284;0,133;"Institute of Indian Geographers"
"Mashriq and Mahjar";0,6;"85.0%
162/1106
Literature and Literary Theory";22;37;30;1,37;"N/A";"North Carolina State University"
"Theatre Survey";0,4;"64.0%
239/667
Visual Arts and Performing Arts";22;52;19;0,606;0,109;"Cambridge University Press"
"International Annals of Criminology";0,6;"37.0%
639/1025
Law";22;37;30;0,405;0,141;"Cambridge University Press"
"Cahiers Elisabethains";0,3;"57.0%
475/1106
Literature and Literary Theory";22;83;16;0;0,128;"SAGE"
"U.S. Geological Survey Fact Sheet";0,4;"7.0%
243/261
Water Science and Technology";22;62;19;0,36;0,134;"US Geological Survey"
"Archivos de Neurociencias";0,2;"4.0%
384/400
Neurology (clinical)";22;133;13;0,083;0,121;"Instituto Nacional de Neurologia y Neurocirugia Manuel Velosco Suarez"
"Sustainable Chemistry for the Environment";0,4;"8.0%
292/317
Materials Chemistry";22;53;30;"N/A";"N/A";"Elsevier"
"Research in the Sociology of Health Care";1;"44.0%
809/1466
Sociology and Political Science";22;21;33;"N/A";"N/A";"Emerald Publishing"
"Sociological Studies of Children and Youth";0,5;"25.0%
1091/1466
Sociology and Political Science";22;42;26;0,38;0,132;"Emerald Publishing"
"Church History and Religious Culture";0,3;"41.0%
1029/1760
History";22;81;21;0,658;0,105;"Brill"
"Journal of Jewish Languages";0,7;"75.0%
428/1760
History";22;31;42;0,394;0,112;"Brill"
"Journal of Disability Studies in Education";1,2;"31.0%
1052/1543
Education";22;19;37;1,438;"N/A";"Brill"
"East Central Europe";0,4;"53.0%
809/1760
History";22;59;24;0,363;0,128;"Brill"
"Aries";0,5;"64.0%
225/644
Religious Studies";22;44;30;0,622;0,15;"Brill"
"African Journal of Legal Studies";0,3;"22.0%
793/1025
Law";22;72;24;0,269;0,13;"Brill"
"Lenguas Modernas";0,3;"32.0%
739/1088
Language and Linguistics";22;79;16;0,097;0,16;"Universidad de Chile"
"Revista Iberoamericana";0,1;"24.0%
839/1106
Literature and Literary Theory";22;242;7;0,099;0,11;"Liverpool University Press"
"Porownania";0,1;"29.0%
775/1106
Literature and Literary Theory";22;191;10;0,287;0,122;"Adam Mickiewicz University"
"Studia Historica, Historia Antigua";0,3;"48.0%
903/1760
History";22;68;19;1,483;0,144;"Ediciones Universidad de Salamanca"
"Studia Historica: Historia Contemporanea";0,6;"72.0%
482/1760
History";22;34;29;0,525;0,145;"Ediciones Universidad de Salamanca"
"Hispanic Research Journal";0,3;"55.0%
498/1106
Literature and Literary Theory";22;87;18;0,436;0,111;"Taylor & Francis"
"Elelmiszervizsgalati Kozlemenyek";0,2;"3.0%
374/389
Food Science";22;104;13;0,064;0,114;"University of Szeged"
"Chelovek";0,1;"16.0%
674/806
Philosophy";22;165;10;0,399;0,121;"Russian Academy of Sciences"
"Calcutta Statistical Association Bulletin";0,5;"8.0%
256/278
Statistics and Probability";22;42;38;0,76;0,191;"SAGE"
"Narrative Culture";0,5;"77.0%
246/1106
Literature and Literary Theory";22;48;33;0,575;0,129;"Wayne State University Press"
"Applied Economics Quarterly";0,5;"15.0%
244/288
General Economics, Econometrics and Finance";22;41;34;0,337;0,151;"Duncker und Humblot GmbH"
"Fachsprache";0,6;"57.0%
459/1088
Language and Linguistics";22;35;26;1,14;0,201;"Facultas Verlags- und Buchhandels AG"
"Devenir";0,6;"21.0%
258/330
Pediatrics, Perinatology and Child Health";22;38;34;0,356;0,128;"Editions Medecine et Hygiene"
"Journal of the Institute of Electrical Engineers of Japan";0,1;"2.0%
779/797
Electrical and Electronic Engineering";22;440;3;0,037;0,101;"The Institute of Electrical Engineers of Japan"
"Australian Literary Studies";0,3;"58.0%
459/1106
Literature and Literary Theory";22;80;19;0,392;0,111;"University of Queensland Press"
"Early Music";0,2;"17.0%
149/180
Music";22;141;9;0,511;0,126;"Oxford University Press"
"Libri Oncologici";0,3;"9.0%
366/404
Oncology";22;79;23;0,16;0,122;"University Hospital for Tumors"
"Computer Software";0,2;"1.0%
403/407
Software";22;144;8;0,005;0,108;"Japan Society for Software Science and Technology"
"Acta Archaeologica Lodziensia";0,5;"67.0%
217/667
Visual Arts and Performing Arts";22;47;26;1,339;0,124;"Lodzkie Towarzystwo Naukowe"
"Mercados y Negocios";0,5;"10.0%
170/189
Business, Management and Accounting (miscellaneous)";22;47;23;"N/A";"N/A";"Universidad de Guadalajara"
"Journal of Cognitive Education and Psychology";0,6;"17.0%
1275/1543
Education";22;37;32;0,193;0,14;"Springer Publishing Company"
